#,Thermostat,identifier,511881595382
#,Thermostat,name,Main Floor
#,Start,date,2022-10-31
#,End,date,2022-11-29

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (C),Heat Set Temp (C),Current Temp (C),Current Humidity (%RH),Outdoor Temp (C),Wind Speed (km/h),Cool Stage 1 (sec),Cool Stage 2 (sec),Heat Stage 1 (sec),Heat Stage 2 (sec),Aux Heat 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (C),Thermostat Humidity (%RH),Thermostat Motion
2022-10-31,02:55:00,auto,compressorHeatOff,hold,Sleep,27.5,22.5,22.4,49,5.3,0,0,0,0,0,0,135,,22.4,49,0,
2022-10-31,03:00:00,auto,compressorHeatOff,hold,Sleep,25.6,20.6,22.1,49,5.4,0,0,0,0,0,0,300,0.2,22.3,49,0,
2022-10-31,03:05:00,auto,compressorHeatOff,,Sleep,25.3,20.3,22.1,49,5.4,0,0,0,0,0,0,15,0.2,22.3,49,0,
2022-10-31,03:10:00,auto,compressorHeatOff,,Sleep,25.3,20.3,22.1,49,5.4,0,0,0,0,0,0,135,0.2,22.3,49,0,
2022-10-31,03:15:00,auto,compressorHeatOff,,Sleep,25.3,20.3,22.1,49,5.4,0,0,0,0,0,0,300,0.2,22.3,49,0,
2022-10-31,03:20:00,auto,compressorHeatOff,,Sleep,25.3,20.3,22.1,49,5.4,0,0,0,0,0,0,15,0.2,22.3,49,0,
2022-10-31,03:25:00,auto,compressorHeatOff,,Sleep,25.3,20.3,22,49,5.4,0,0,0,0,0,0,135,0.2,22.2,49,0,
2022-10-31,03:30:00,auto,compressorHeatOff,,Sleep,25.3,20.3,22,49,5.8,0,0,0,0,0,0,300,0.2,22.2,49,0,
2022-10-31,03:35:00,auto,compressorHeatOff,,Sleep,25.3,20.3,22,49,5.8,0,0,0,0,0,0,15,0.2,22.2,49,0,
2022-10-31,03:40:00,auto,compressorHeatOff,,Sleep,25.3,20.3,22,49,5.8,0,0,0,0,0,0,135,0.2,22.2,49,0,
2022-10-31,03:45:00,auto,compressorHeatOff,,Sleep,25.3,20.3,22,49,5.8,0,0,0,0,0,0,300,0.2,22.2,49,0,
2022-10-31,03:50:00,auto,compressorHeatOff,,Sleep,25.3,20.3,22,49,5.8,0,0,0,0,0,0,15,0.2,22.2,49,0,
2022-10-31,03:55:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.9,49,5.8,0,0,0,0,0,0,135,0.2,22.1,49,0,
2022-10-31,04:00:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.9,49,6,0,0,0,0,0,0,300,0.2,22.1,49,0,
2022-10-31,04:05:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.9,49,6,0,0,0,0,0,0,15,0.2,22.1,49,0,
2022-10-31,04:10:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.9,49,6,0,0,0,0,0,0,135,0.2,22.1,49,0,
2022-10-31,04:15:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.9,49,6,0,0,0,0,0,0,300,0.2,22.1,49,0,
2022-10-31,04:20:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.9,49,6,0,0,0,0,0,0,15,0.2,22.1,49,0,
2022-10-31,04:25:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.8,49,6,0,0,0,0,0,0,135,0.2,22,49,0,
2022-10-31,04:30:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.8,49,6.2,0,0,0,0,0,0,300,0.2,22,49,0,
2022-10-31,04:35:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.8,49,6.2,0,0,0,0,0,0,15,0.1,21.9,49,0,
2022-10-31,04:40:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.8,49,6.2,0,0,0,0,0,0,135,0.1,21.9,49,0,
2022-10-31,04:45:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.8,49,6.2,0,0,0,0,0,0,300,0.1,21.9,49,0,
2022-10-31,04:50:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.8,49,6.2,0,0,0,0,0,0,15,0.1,21.9,49,0,
2022-10-31,04:55:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.8,49,6.2,0,0,0,0,0,0,135,0.1,21.9,49,0,
2022-10-31,05:00:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.8,49,6.2,0,0,0,0,0,0,300,0.1,21.9,49,0,
2022-10-31,05:05:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.8,49,6.2,0,0,0,0,0,0,0,0.1,21.9,49,1,
2022-10-31,05:10:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.7,49,6.2,0,0,0,0,0,0,165,0.1,21.8,49,0,
2022-10-31,05:15:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.7,49,6.2,0,0,0,0,0,0,300,0.1,21.8,49,0,
2022-10-31,05:20:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.7,49,6.2,0,0,0,0,0,0,0,0.1,21.8,49,0,
2022-10-31,05:25:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.7,49,6.2,0,0,0,0,0,0,150,0.1,21.8,49,0,
2022-10-31,05:30:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.7,49,6.3,0,0,0,0,0,0,300,0.1,21.8,49,0,
2022-10-31,05:35:00,auto,compressorHeatOff,,Sleep,25.3,20.3,21.7,49,6.3,0,0,0,75,0,0,75,0.1,21.8,49,0,
2022-10-31,05:40:00,auto,compressorHeatStage1On,(SmartRecovery),Sleep,25.3,20.3,21.7,49,6.3,0,0,0,300,0,0,300,0.1,21.8,49,0,
2022-10-31,05:45:00,auto,compressorHeatStage1On,(SmartRecovery),Sleep,25.3,20.3,21.7,49,6.3,0,0,0,300,0,0,300,0.1,21.8,49,0,
2022-10-31,05:50:00,auto,compressorHeatStage1On,(SmartRecovery),Sleep,25.3,20.3,21.7,48,6.3,0,0,0,300,75,0,300,0.1,21.8,48,1,
2022-10-31,05:55:00,auto,compressorHeatStage2On,(SmartRecovery),Sleep,25.9,20.8,21.8,48,6.3,0,0,0,210,210,0,255,0.1,21.9,48,1,
2022-10-31,06:00:00,auto,compressorHeatOff,,Home,27.3,22,21.9,48,6.2,0,0,0,0,0,0,0,,21.9,48,0,
2022-10-31,06:05:00,auto,compressorHeatOff,,Home,27.3,22,21.9,49,6.2,0,0,0,0,0,0,0,,21.9,49,0,
2022-10-31,06:10:00,auto,compressorHeatOff,,Home,27.3,22,21.9,49,6.2,0,0,0,0,0,0,0,,21.9,49,0,
2022-10-31,06:15:00,auto,compressorHeatOff,,Home,27.3,22,21.8,49,6.2,0,0,0,0,0,0,0,,21.8,49,1,
2022-10-31,06:20:00,auto,compressorHeatOff,,Home,27.3,22,21.8,49,6.2,0,0,0,0,0,0,0,,21.8,49,1,
2022-10-31,06:25:00,auto,compressorHeatOff,,Home,27.7,22.4,21.7,49,6.2,0,0,0,105,105,0,270,,21.7,49,1,
2022-10-31,06:30:00,auto,compressorHeatStage2On,prh070000,Home,28.4,23.1,21.7,49,6.1,0,0,0,300,300,0,300,,21.7,49,1,
2022-10-31,06:35:00,auto,compressorHeatStage2On,prh070000,Home,28.4,23.1,21.7,49,6.1,0,0,0,300,300,0,300,,21.7,49,1,
2022-10-31,06:40:00,auto,compressorHeatStage2On,prh070000,Home,28.4,23.1,21.8,49,6.1,0,0,0,300,300,0,300,,21.8,49,1,
2022-10-31,06:45:00,auto,compressorHeatStage2On,prh070000,Home,28.4,23.1,21.9,49,6.1,0,0,0,300,300,0,300,,21.9,49,0,
2022-10-31,06:50:00,auto,compressorHeatStage2On,prh070000,Home,28.4,23.1,21.9,49,6.1,0,0,0,300,300,0,300,,21.9,49,0,
2022-10-31,06:55:00,auto,compressorHeatStage2On,prh070000,Home,28.4,22.7,22,50,6.1,0,0,0,195,195,0,225,,22,50,0,
2022-10-31,07:00:00,auto,compressorHeatOff,sbk070000,Home,28.1,22,22,50,6.4,0,0,0,0,0,0,0,,22.1,50,0,
2022-10-31,07:05:00,auto,compressorHeatOff,,Home,27.3,22,22.1,49,6.4,0,0,0,0,0,0,0,0.1,22.2,49,1,
2022-10-31,07:10:00,auto,compressorHeatOff,,Home,27.3,22,22.1,49,6.4,0,0,0,0,0,0,0,0.1,22.1,49,1,
2022-10-31,07:15:00,auto,compressorHeatOff,,Home,27.3,22,22,49,6.4,0,0,0,0,0,0,0,,22,49,1,
2022-10-31,07:20:00,auto,compressorHeatOff,,Home,27.3,22,21.9,49,6.4,0,0,0,0,0,0,0,,21.9,49,1,
2022-10-31,07:25:00,auto,compressorHeatOff,,Home,27.3,22,21.9,49,6.4,0,0,0,0,0,0,75,,21.9,49,1,
2022-10-31,07:30:00,auto,compressorHeatOff,,Home,27.3,22,21.8,50,6.7,0,0,0,0,0,0,300,,21.8,50,1,
2022-10-31,07:35:00,auto,compressorHeatOff,,Home,27.3,22,21.8,50,6.7,0,0,0,0,0,0,0,,21.8,50,0,
2022-10-31,07:40:00,auto,compressorHeatOff,,Home,27.3,22,21.8,50,6.7,0,0,0,0,0,0,150,,21.8,50,0,
2022-10-31,07:45:00,auto,compressorHeatOff,,Home,27.3,22,21.8,49,6.7,0,0,0,0,0,0,300,,21.8,49,0,
2022-10-31,07:50:00,auto,compressorHeatOff,,Home,27.3,22,21.8,49,6.7,0,0,0,0,0,0,0,,21.8,49,1,
2022-10-31,07:55:00,auto,compressorHeatOff,,Home,27.3,22,21.8,49,6.7,0,0,0,0,0,0,150,,21.8,49,1,
2022-10-31,08:00:00,auto,compressorHeatOff,,Home,27.3,22,21.8,49,6.9,0,0,0,0,0,0,300,,21.8,49,0,
2022-10-31,08:05:00,auto,compressorHeatOff,,Home,27.3,22,21.8,49,6.9,0,0,0,0,0,0,0,,21.8,49,0,
2022-10-31,08:10:00,auto,compressorHeatOff,,Home,27.3,22,21.8,49,6.9,0,0,0,0,0,0,150,,21.8,49,0,
2022-10-31,08:15:00,auto,compressorHeatOff,,Home,27.3,22,21.8,49,6.9,0,0,0,0,0,0,300,,21.8,49,0,
2022-10-31,08:20:00,auto,compressorHeatOff,,Home,27.3,22,21.8,49,6.9,0,0,0,0,0,0,0,,21.8,49,0,
2022-10-31,08:25:00,auto,compressorHeatOff,,Home,27.3,22,21.8,49,6.9,0,0,0,0,0,0,150,,21.8,49,0,
2022-10-31,08:30:00,auto,compressorHeatOff,,Home,27.3,22,21.7,49,7.2,0,0,0,135,0,0,300,,21.7,49,0,
2022-10-31,08:35:00,auto,compressorHeatStage1On,,Home,27.3,22,21.7,49,7.2,0,0,0,300,0,0,300,,21.7,49,1,
2022-10-31,08:40:00,auto,compressorHeatStage1On,,Home,27.3,22,21.7,49,7.2,0,0,0,300,0,0,300,,21.7,49,0,
2022-10-31,08:45:00,auto,compressorHeatStage1On,,Home,27.3,22,21.8,49,7.2,0,0,0,300,0,0,300,,21.8,49,0,
2022-10-31,08:50:00,auto,compressorHeatStage1On,,Home,27.3,22,21.8,49,7.2,0,0,0,300,0,0,300,,21.8,49,0,
2022-10-31,08:55:00,auto,compressorHeatStage1On,,Home,27.3,22,21.9,49,7.2,0,0,0,15,0,0,60,,21.9,49,1,
2022-10-31,09:00:00,auto,compressorHeatOff,,Home,27.3,22,21.9,49,7.4,0,0,0,0,0,0,0,,21.9,49,1,
2022-10-31,09:05:00,auto,compressorHeatOff,,Home,27.3,22,21.8,50,7.4,0,0,0,0,0,0,0,,21.8,50,0,
2022-10-31,09:10:00,auto,compressorHeatOff,,Home,27.3,22,21.8,50,7.4,0,0,0,0,0,0,0,,21.8,50,0,
2022-10-31,09:15:00,auto,compressorHeatOff,,Home,27.3,22,21.8,50,7.4,0,0,0,0,0,0,0,,21.8,50,0,
2022-10-31,09:20:00,auto,compressorHeatOff,,Home,27.3,22,21.8,50,7.4,0,0,0,0,0,0,0,,21.8,50,0,
2022-10-31,09:25:00,auto,compressorHeatOff,,Home,27.3,22,21.7,49,7.4,0,0,0,255,0,0,255,,21.7,49,0,
2022-10-31,09:30:00,auto,compressorHeatStage1On,,Home,27.3,22,21.7,49,7.6,0,0,0,300,0,0,300,,21.7,49,0,
2022-10-31,09:35:00,auto,compressorHeatStage1On,,Home,27.3,22,21.7,49,7.6,0,0,0,300,0,0,300,,21.7,49,0,
2022-10-31,09:40:00,auto,compressorHeatStage1On,,Home,27.3,22,21.8,49,7.6,0,0,0,300,0,0,300,,21.8,49,0,
2022-10-31,09:45:00,auto,compressorHeatStage1On,,Home,27.3,22,21.9,48,7.6,0,0,0,75,0,0,120,,21.9,48,0,
2022-10-31,09:50:00,auto,compressorHeatOff,,Home,27.3,22,21.9,48,7.6,0,0,0,0,0,0,0,,21.9,48,0,
2022-10-31,09:55:00,auto,compressorHeatOff,,Home,27.3,22,21.9,49,7.6,0,0,0,0,0,0,0,,21.9,49,0,
2022-10-31,10:00:00,auto,compressorHeatOff,,Home,27.3,22,21.8,49,7.8,0,0,0,0,0,0,0,,21.8,49,0,
2022-10-31,10:05:00,auto,compressorHeatOff,,Home,27.3,22,21.8,49,7.8,0,0,0,0,0,0,30,,21.8,49,0,
2022-10-31,10:10:00,auto,compressorHeatOff,,Home,27.3,22,21.8,49,7.8,0,0,0,0,0,0,300,,21.8,49,0,
2022-10-31,10:15:00,auto,compressorHeatOff,,Home,27.3,22,21.7,49,7.8,0,0,0,285,0,0,300,,21.7,49,0,
2022-10-31,10:20:00,auto,compressorHeatStage1On,,Home,27.3,22,21.7,49,7.8,0,0,0,300,0,0,300,,21.7,49,0,
2022-10-31,10:25:00,auto,compressorHeatStage1On,,Home,27.7,22.4,21.8,49,7.8,0,0,0,300,105,0,300,,21.8,49,0,
2022-10-31,10:30:00,auto,compressorHeatStage2On,prh110000,Home,28.4,23.1,21.8,49,8.1,0,0,0,300,300,0,300,,21.8,49,0,
2022-10-31,10:35:00,auto,compressorHeatStage2On,prh110000,Home,28.4,23.1,21.9,49,8.1,0,0,0,300,300,0,300,,21.9,49,0,
2022-10-31,10:40:00,auto,compressorHeatStage2On,prh110000,Home,28.4,23.1,21.9,48,8.1,0,0,0,300,300,0,300,,21.9,48,0,
2022-10-31,10:45:00,auto,compressorHeatStage2On,prh110000,Home,28.4,23.1,22,48,8.1,0,0,0,300,300,0,300,,22,48,0,
2022-10-31,10:50:00,auto,compressorHeatStage2On,prh110000,Home,28.4,23.1,22.1,48,8.1,0,0,0,300,300,0,300,,22.1,48,0,
2022-10-31,10:55:00,auto,compressorHeatStage2On,prh110000,Home,28.4,22.7,22.1,48,8.1,0,0,0,195,195,0,225,,22.1,48,0,
2022-10-31,11:00:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,22.1,48,8.3,0,0,0,0,0,0,0,0.1,22.2,48,0,
2022-10-31,11:05:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,22.2,48,8.3,0,0,0,0,0,0,0,0.1,22.2,48,0,
2022-10-31,11:10:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,22.1,48,8.3,0,0,0,0,0,0,0,0.1,22.1,48,0,
2022-10-31,11:15:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,22,49,8.3,0,0,0,0,0,0,0,,22,49,0,
2022-10-31,11:20:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.9,49,8.3,0,0,0,0,0,0,0,,21.9,49,0,
2022-10-31,11:25:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.9,49,8.3,0,0,0,0,0,0,90,,21.9,49,0,
2022-10-31,11:30:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.9,49,8.6,0,0,0,0,0,0,285,,21.9,49,0,
2022-10-31,11:35:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,8.6,0,0,0,0,0,0,0,,21.8,49,0,
2022-10-31,11:40:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.9,49,8.6,0,0,0,0,0,0,165,,21.9,49,0,
2022-10-31,11:45:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,8.6,0,0,0,0,0,0,285,,21.8,49,0,
2022-10-31,11:50:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,8.6,0,0,0,0,0,0,0,,21.8,49,0,
2022-10-31,11:55:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,8.6,0,0,0,0,0,0,165,,21.8,49,0,
2022-10-31,12:00:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,8.8,0,0,0,0,0,0,285,,21.8,49,0,
2022-10-31,12:05:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,8.8,0,0,0,0,0,0,0,,21.8,49,0,
2022-10-31,12:10:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,8.8,0,0,0,0,0,0,165,,21.8,49,0,
2022-10-31,12:15:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,8.8,0,0,0,0,0,0,285,,21.8,49,0,
2022-10-31,12:20:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,8.8,0,0,0,0,0,0,0,,21.8,49,1,
2022-10-31,12:25:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,8.8,0,0,0,0,0,0,165,,21.8,49,0,
2022-10-31,12:30:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,9.1,0,0,0,0,0,0,285,,21.8,49,0,
2022-10-31,12:35:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,9.1,0,0,0,0,0,0,0,,21.8,49,0,
2022-10-31,12:40:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,9.1,0,0,0,0,0,0,165,,21.8,49,0,
2022-10-31,12:45:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,9.1,0,0,0,0,0,0,285,,21.8,49,0,
2022-10-31,12:50:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,9.1,0,0,0,0,0,0,0,,21.8,49,0,
2022-10-31,12:55:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,9.1,0,0,0,0,0,0,165,,21.8,49,0,
2022-10-31,13:00:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.7,49,9.6,0,0,0,180,0,0,300,,21.7,49,0,
2022-10-31,13:05:00,auto,compressorHeatStage1On,sbk110000,Home,28.4,22,21.7,49,9.6,0,0,0,300,0,0,300,,21.7,49,0,
2022-10-31,13:10:00,auto,compressorHeatStage1On,sbk110000,Home,28.4,22,21.7,49,9.6,0,0,0,300,0,0,300,,21.7,49,0,
2022-10-31,13:15:00,auto,compressorHeatStage1On,sbk110000,Home,28.4,22,21.8,49,9.6,0,0,0,300,0,0,300,,21.8,49,0,
2022-10-31,13:20:00,auto,compressorHeatStage1On,sbk110000,Home,28.4,22,21.9,49,9.6,0,0,0,300,0,0,300,,21.9,49,0,
2022-10-31,13:25:00,auto,compressorHeatStage1On,sbk110000,Home,28.4,22,21.9,49,9.6,0,0,0,300,0,0,300,,21.9,49,0,
2022-10-31,13:30:00,auto,compressorHeatStage1On,sbk110000,Home,28.4,22,21.9,49,10.1,0,0,0,300,0,0,300,,21.9,49,0,
2022-10-31,13:35:00,auto,compressorHeatStage1On,sbk110000,Home,28.4,22,21.9,49,10.1,0,0,0,270,0,0,300,,21.9,49,0,
2022-10-31,13:40:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,22,49,10.1,0,0,0,0,0,0,15,,22,49,0,
2022-10-31,13:45:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,22.1,49,10.1,0,0,0,0,0,0,0,0.1,22.1,49,0,
2022-10-31,13:50:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,22,49,10.1,0,0,0,0,0,0,0,,22.1,49,0,
2022-10-31,13:55:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.9,49,10.1,0,0,0,0,0,0,285,,21.9,49,0,
2022-10-31,14:00:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.9,49,10.6,0,0,0,0,0,0,285,,21.9,49,0,
2022-10-31,14:05:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.9,49,10.6,0,0,0,0,0,0,0,,21.9,49,0,
2022-10-31,14:10:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.9,49,10.6,0,0,0,0,0,0,165,,21.9,49,0,
2022-10-31,14:15:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.9,49,10.6,0,0,0,0,0,0,285,,21.9,49,0,
2022-10-31,14:20:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,10.6,0,0,0,0,0,0,0,,21.8,49,0,
2022-10-31,14:25:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.9,49,10.6,0,0,0,0,0,0,165,,21.9,49,0,
2022-10-31,14:30:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,11.1,0,0,0,0,0,0,285,,21.8,49,0,
2022-10-31,14:35:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,11.1,0,0,0,0,0,0,0,,21.8,49,0,
2022-10-31,14:40:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,11.1,0,0,0,0,0,0,165,,21.8,49,0,
2022-10-31,14:45:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,11.1,0,0,0,0,0,0,285,,21.8,49,0,
2022-10-31,14:50:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,11.1,0,0,0,0,0,0,0,,21.8,49,0,
2022-10-31,14:55:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,11.1,0,0,0,0,0,0,165,,21.8,49,0,
2022-10-31,15:00:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,11.7,0,0,0,0,0,0,285,,21.8,49,0,
2022-10-31,15:05:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,11.7,0,0,0,0,0,0,0,,21.8,49,1,
2022-10-31,15:10:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,11.7,0,0,0,0,0,0,165,,21.8,49,0,
2022-10-31,15:15:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,11.7,0,0,0,0,0,0,285,,21.8,49,0,
2022-10-31,15:20:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,11.7,0,0,0,0,0,0,0,,21.8,49,0,
2022-10-31,15:25:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,11.7,0,0,0,0,0,0,165,,21.8,49,0,
2022-10-31,15:30:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,12.3,0,0,0,0,0,0,285,,21.8,49,0,
2022-10-31,15:35:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,12.3,0,0,0,0,0,0,0,,21.8,49,0,
2022-10-31,15:40:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,12.3,0,0,0,0,0,0,165,,21.8,49,1,
2022-10-31,15:45:00,auto,compressorHeatOff,sbk110000,Home,28.4,22,21.8,49,12.3,0,0,0,0,0,0,285,,21.8,49,1,
2022-10-31,15:50:00,auto,compressorHeatStage1On,sbk110000,Home,28.4,22,21.7,49,12.3,0,0,0,300,0,0,300,,21.7,49,0,
2022-10-31,15:55:00,auto,compressorHeatStage1On,sbk110000,Home,28.4,22,21.7,49,12.3,0,0,0,300,0,0,300,,21.7,49,1,
2022-10-31,16:00:00,auto,compressorHeatStage1On,sbk110000,Home,28.4,22,21.7,49,12.9,0,0,0,300,0,0,300,,21.7,49,1,
2022-10-31,16:05:00,auto,compressorHeatStage1On,sbk110000,Home,28.4,22,21.7,50,12.9,0,0,0,300,0,0,300,,21.7,50,0,
