#,Thermostat,identifier,511881595382
#,Thermostat,name,Main Floor
#,Start,date,2023-10-01
#,End,date,2023-10-31

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (C),Heat Set Temp (C),Current Temp (C),Current Humidity (%RH),Outdoor Temp (C),Wind Speed (km/h),Cool Stage 1 (sec),Cool Stage 2 (sec),Heat Stage 1 (sec),Heat Stage 2 (sec),Aux Heat 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (C),Thermostat Humidity (%RH),Thermostat Motion
2023-10-01,03:05:00,auto,heatOff,,Sleep,25.3,20.3,22.4,58,12,0,0,0,0,0,0,0,0.1,22.5,58,0,
2023-10-01,03:10:00,auto,heatOff,,Sleep,25.3,20.3,22.4,58,12,0,0,0,0,0,0,0,0.1,22.5,58,0,
2023-10-01,03:15:00,auto,heatOff,,Sleep,25.3,20.3,22.3,58,12,0,0,0,0,0,0,0,0.1,22.4,58,0,
2023-10-01,03:20:00,auto,heatOff,,Sleep,25.3,20.3,22.3,58,12,0,0,0,0,0,0,0,0.1,22.4,58,0,
2023-10-01,03:25:00,auto,heatOff,,Sleep,25.3,20.3,22.3,58,12,0,0,0,0,0,0,0,0.1,22.4,58,0,
2023-10-01,03:30:00,auto,heatOff,,Sleep,25.3,20.3,22.3,58,11.8,0,0,0,0,0,0,0,0.1,22.4,58,0,
2023-10-01,03:35:00,auto,heatOff,,Sleep,25.3,20.3,22.3,58,11.8,0,0,0,0,0,0,0,0.1,22.4,58,0,
2023-10-01,03:40:00,auto,heatOff,,Sleep,25.3,20.3,22.3,58,11.8,0,0,0,0,0,0,0,0.1,22.4,58,0,
2023-10-01,03:45:00,auto,heatOff,,Sleep,25.3,20.3,22.3,58,11.8,0,0,0,0,0,0,0,0.1,22.4,58,0,
2023-10-01,03:50:00,auto,heatOff,,Sleep,25.3,20.3,22.3,58,11.8,0,0,0,0,0,0,0,0.1,22.4,58,0,
2023-10-01,03:55:00,auto,heatOff,,Sleep,25.3,20.3,22.3,58,11.8,0,0,0,0,0,0,0,0.1,22.3,58,0,
2023-10-01,04:00:00,auto,heatOff,,Sleep,25.3,20.3,22.2,58,11.9,0,0,0,0,0,0,0,0.1,22.3,58,0,
2023-10-01,04:05:00,auto,heatOff,,Sleep,25.3,20.3,22.2,58,11.9,0,0,0,0,0,0,0,0.1,22.3,58,0,
2023-10-01,04:10:00,auto,heatOff,,Sleep,25.3,20.3,22.2,58,11.9,0,0,0,0,0,0,0,0.1,22.3,58,0,
2023-10-01,04:15:00,auto,heatOff,,Sleep,25.3,20.3,22.2,58,11.9,0,0,0,0,0,0,0,0.1,22.3,58,0,
2023-10-01,04:20:00,auto,heatOff,,Sleep,25.3,20.3,22.2,58,11.9,0,0,0,0,0,0,0,0.1,22.3,58,0,
2023-10-01,04:25:00,auto,heatOff,,Sleep,25.3,20.3,22.2,58,11.9,0,0,0,0,0,0,0,0.1,22.3,58,0,
2023-10-01,04:30:00,auto,heatOff,,Sleep,25.3,20.3,22.2,58,11.7,0,0,0,0,0,0,0,0.1,22.3,58,0,
2023-10-01,04:35:00,auto,heatOff,,Sleep,25.3,20.3,22.2,58,11.7,0,0,0,0,0,0,0,0.1,22.2,58,0,
2023-10-01,04:40:00,auto,heatOff,,Sleep,25.3,20.3,22.2,58,11.7,0,0,0,0,0,0,0,0.1,22.2,58,0,
2023-10-01,04:45:00,auto,heatOff,,Sleep,25.3,20.3,22.2,58,11.7,0,0,0,0,0,0,0,0.1,22.2,58,0,
2023-10-01,04:50:00,auto,heatOff,,Sleep,25.3,20.3,22.1,58,11.7,0,0,0,0,0,0,0,0.1,22.2,58,0,
2023-10-01,04:55:00,auto,heatOff,,Sleep,25.3,20.3,22.1,58,11.7,0,0,0,0,0,0,0,0.1,22.2,58,0,
2023-10-01,05:00:00,auto,heatOff,,Sleep,25.3,20.3,22.1,58,11.6,0,0,0,0,0,0,0,0.1,22.2,58,0,
2023-10-01,05:05:00,auto,heatOff,,Sleep,25.3,20.3,22.1,58,11.6,0,0,0,0,0,0,0,0.1,22.1,58,0,
2023-10-01,05:10:00,auto,heatOff,,Sleep,25.3,20.3,22.1,58,11.6,0,0,0,0,0,0,0,0.1,22.1,58,0,
2023-10-01,05:15:00,auto,heatOff,,Sleep,25.3,20.3,22.1,58,11.6,0,0,0,0,0,0,0,0.1,22.1,58,0,
2023-10-01,05:20:00,auto,heatOff,,Sleep,25.3,20.3,22.1,58,11.6,0,0,0,0,0,0,0,0.1,22.1,58,0,
2023-10-01,05:25:00,auto,heatOff,,Sleep,25.3,20.3,22,58,11.6,0,0,0,0,0,0,0,0.1,22.1,58,0,
2023-10-01,05:30:00,auto,heatOff,,Sleep,25.3,20.3,22,58,11.5,0,0,0,0,0,0,0,0.1,22.1,58,0,
2023-10-01,05:35:00,auto,heatOff,,Sleep,25.3,20.3,22,58,11.5,0,0,0,0,0,0,0,0.1,22.1,58,0,
2023-10-01,05:40:00,auto,heatOff,,Sleep,25.3,20.3,21.9,58,11.5,0,0,0,0,0,0,0,0.1,22,58,0,
2023-10-01,05:45:00,auto,heatOff,,Sleep,25.3,20.3,21.9,58,11.5,0,0,0,0,0,0,0,0.1,22,58,0,
2023-10-01,05:50:00,auto,heatOff,,Sleep,25.3,20.3,21.9,58,11.5,0,0,0,0,0,0,0,0.1,22,58,0,
2023-10-01,05:55:00,auto,heatOff,,Sleep,25.3,20.3,21.9,58,11.5,0,0,0,0,0,0,0,0.1,22,58,0,
2023-10-01,06:00:00,auto,heatOff,,Sleep,25.3,20.3,21.9,58,11.4,0,0,0,0,0,0,0,0.1,22,58,0,
2023-10-01,06:05:00,auto,heatOff,,Sleep,25.3,20.3,21.9,58,11.4,0,0,0,0,0,0,0,0.1,21.9,58,0,
2023-10-01,06:10:00,auto,heatOff,,Sleep,25.3,20.3,21.9,58,11.4,0,0,0,0,0,0,0,0.1,21.9,58,0,
2023-10-01,06:15:00,auto,heatOff,,Sleep,25.3,20.3,21.9,58,11.4,0,0,0,0,0,0,0,0.1,21.9,58,0,
2023-10-01,06:20:00,auto,heatOff,,Sleep,25.3,20.3,21.8,58,11.4,0,0,0,0,0,0,0,0.1,21.9,58,0,
2023-10-01,06:25:00,auto,heatOff,,Sleep,25.3,20.3,21.8,58,11.4,0,0,0,0,0,0,0,0.1,21.9,58,0,
2023-10-01,06:30:00,auto,heatOff,,Sleep,25.3,20.3,21.8,58,11.2,0,0,0,0,0,0,0,0.1,21.9,58,0,
2023-10-01,06:35:00,auto,heatOff,,Sleep,25.3,20.3,21.8,58,11.2,0,0,0,0,0,0,0,0.1,21.9,58,0,
2023-10-01,06:40:00,auto,heatOff,,Sleep,25.3,20.3,21.8,58,11.2,0,0,0,0,0,0,0,0.1,21.8,58,0,
2023-10-01,06:45:00,auto,heatOff,,Sleep,25.3,20.3,21.7,58,11.2,0,0,0,0,0,0,0,0.1,21.8,58,0,
2023-10-01,06:50:00,auto,heatOff,,Sleep,25.3,20.3,21.7,58,11.2,0,0,0,0,0,0,0,0.1,21.8,58,0,
2023-10-01,06:55:00,auto,heatOff,,Sleep,25.3,20.3,21.7,58,11.2,0,0,0,0,0,0,0,0.1,21.8,58,0,
2023-10-01,07:00:00,auto,heatOff,,Sleep,25.3,20.3,21.7,58,11.3,0,0,0,0,0,0,0,0.1,21.8,58,0,
2023-10-01,07:05:00,auto,heatOff,,Sleep,25.3,20.3,21.7,58,11.3,0,0,0,0,0,0,0,0.1,21.8,58,0,
2023-10-01,07:10:00,auto,heatOff,,Sleep,25.3,20.3,21.7,58,11.3,0,0,0,0,0,0,0,0.1,21.8,58,0,
2023-10-01,07:15:00,auto,heatOff,,Sleep,25.3,20.3,21.7,58,11.3,0,0,0,0,0,0,0,0.1,21.8,58,0,
2023-10-01,07:20:00,auto,heatOff,,Sleep,25.3,20.3,21.7,58,11.3,0,0,0,0,0,0,0,0.1,21.8,58,0,
2023-10-01,07:25:00,auto,heatOff,,Sleep,25.3,20.3,21.6,57,11.3,0,0,0,0,0,0,0,0.1,21.7,57,1,
2023-10-01,07:30:00,auto,heatOff,,Sleep,25.3,20.3,21.6,57,11.5,0,0,0,0,0,0,0,0.1,21.7,57,1,
2023-10-01,07:35:00,auto,heatOff,,Sleep,25.3,20.3,21.6,57,11.5,0,0,0,0,0,0,0,0.1,21.6,57,1,
2023-10-01,07:40:00,auto,heatOff,,Sleep,25.3,20.3,21.6,58,11.5,0,0,0,0,0,0,0,0.1,21.6,58,0,
2023-10-01,07:45:00,auto,heatOff,,Sleep,25.3,20.3,21.6,58,11.5,0,0,0,0,0,0,0,0.1,21.7,58,0,
2023-10-01,07:50:00,auto,heatOff,,Sleep,25.3,20.3,21.6,58,11.5,0,0,0,0,0,0,0,0.1,21.7,58,0,
2023-10-01,07:55:00,auto,heatOff,,Sleep,25.3,20.3,21.6,58,11.5,0,0,0,0,0,0,0,0.1,21.7,58,0,
2023-10-01,08:00:00,auto,heatOff,,Sleep,25.3,20.3,21.6,58,11.7,0,0,0,0,0,0,0,0.1,21.6,58,0,
2023-10-01,08:05:00,auto,heatOff,,Sleep,25.3,20.3,21.5,58,11.7,0,0,0,0,0,0,0,0.1,21.6,58,1,
2023-10-01,08:10:00,auto,heatOff,,Sleep,25.3,20.3,21.5,58,11.7,0,0,0,0,0,0,0,0.1,21.6,58,1,
2023-10-01,08:15:00,auto,heatOff,,Sleep,25.3,20.3,21.6,58,11.7,0,0,0,0,0,0,0,0.1,21.6,58,0,
2023-10-01,08:20:00,auto,heatOff,,Sleep,25.3,20.3,21.6,58,11.7,0,0,0,0,0,0,0,0.1,21.6,58,0,
2023-10-01,08:25:00,auto,heatOff,,Sleep,25.3,20.3,21.5,58,11.7,0,0,0,0,0,0,0,0.1,21.6,58,0,
2023-10-01,08:30:00,auto,heatOff,,Sleep,25.3,20.3,21.5,58,13.1,0,0,0,0,0,0,0,0.1,21.6,58,0,
2023-10-01,08:35:00,auto,heatOff,,Sleep,25.3,20.3,21.5,58,13.1,0,0,0,0,0,0,0,0.1,21.6,58,0,
2023-10-01,08:40:00,auto,heatOff,,Sleep,25.3,20.3,21.4,58,13.1,0,0,0,0,0,0,0,0.1,21.5,58,1,
2023-10-01,08:45:00,auto,heatOff,,Sleep,25.3,20.3,21.4,58,13.1,0,0,0,0,0,0,0,0.1,21.4,58,0,
2023-10-01,08:50:00,auto,heatOff,,Sleep,25.3,20.3,21.4,58,13.1,0,0,0,0,0,0,0,0.1,21.5,58,0,
2023-10-01,08:55:00,auto,heatOff,,Sleep,26,21,21.4,58,13.1,0,0,0,0,0,0,0,0.1,21.4,58,1,
2023-10-01,09:00:00,auto,heatOff,,Home,26.3,21.3,21.3,58,14.4,0,0,0,0,0,0,0,0.1,21.4,58,0,
2023-10-01,09:05:00,auto,heatOff,,Home,26.3,21.3,21.4,58,14.4,0,0,0,0,0,0,0,0.1,21.4,58,0,
2023-10-01,09:10:00,auto,heatOff,,Home,26.3,21.3,21.4,58,14.4,0,0,0,0,0,0,0,0.1,21.4,58,0,
2023-10-01,09:15:00,auto,heatOff,,Home,26.3,21.3,21.4,58,14.4,0,0,0,0,0,0,0,0.1,21.4,58,0,
2023-10-01,09:20:00,auto,heatOff,,Home,26.3,21.3,21.4,58,14.4,0,0,0,0,0,0,0,0.1,21.4,58,0,
2023-10-01,09:25:00,auto,heatOff,,Home,26.3,21.3,21.4,58,14.4,0,0,0,0,0,0,0,0.1,21.4,58,0,
2023-10-01,09:30:00,auto,heatOff,,Home,26.3,21.3,21.3,58,16.1,0,0,0,0,0,0,0,0.1,21.4,58,0,
2023-10-01,09:35:00,auto,heatOff,,Home,26.3,21.3,21.3,59,16.1,0,0,0,0,0,0,0,0.1,21.4,59,0,
2023-10-01,09:40:00,auto,heatOff,,Home,26.3,21.3,21.3,59,16.1,0,0,0,0,0,0,0,0.1,21.4,59,0,
2023-10-01,09:45:00,auto,heatOff,,Home,26.3,21.3,21.3,59,16.1,0,0,0,0,0,0,0,0.1,21.4,59,0,
2023-10-01,09:50:00,auto,heatOff,,Home,26.3,21.3,21.3,59,16.1,0,0,0,0,0,0,0,0.1,21.3,59,1,
2023-10-01,09:55:00,auto,heatOff,,Home,26.3,21.3,21.3,59,16.1,0,0,0,0,0,0,0,0.1,21.4,59,0,
2023-10-01,10:00:00,auto,heatOff,,Home,26.3,21.3,21.3,59,17.6,0,0,0,0,0,0,0,0.1,21.4,59,1,
2023-10-01,10:05:00,auto,heatOff,,Home,26.3,21.3,21.4,60,17.6,0,0,0,0,0,0,0,-0.1,21.4,60,0,
2023-10-01,10:10:00,auto,heatOff,,Home,26.3,21.3,21.5,60,17.6,0,0,0,0,0,0,0,-0.1,21.4,60,0,
2023-10-01,10:15:00,auto,heatOff,,Home,26.3,21.3,21.4,60,17.6,0,0,0,0,0,0,0,,21.4,60,0,
2023-10-01,10:20:00,auto,heatOff,,Home,26.3,21.3,21.4,60,17.6,0,0,0,0,0,0,0,,21.4,60,0,
2023-10-01,10:25:00,auto,heatOff,,Home,26.3,21.3,21.4,60,17.6,0,0,0,0,0,0,0,,21.4,60,1,
2023-10-01,10:30:00,auto,heatOff,,Home,26.3,21.3,21.4,60,19.1,0,0,0,0,0,0,0,-0.1,21.4,60,1,
2023-10-01,10:35:00,auto,heatOff,,Home,26.3,21.3,21.3,60,19.1,0,0,0,0,0,0,0,,21.3,60,1,
2023-10-01,10:40:00,auto,heatOff,,Home,26.3,21.3,21.4,60,19.1,0,0,0,0,0,0,0,,21.4,60,0,
2023-10-01,10:45:00,auto,heatOff,,Home,26.3,21.3,21.4,60,19.1,0,0,0,0,0,0,0,0.1,21.5,60,1,
2023-10-01,10:50:00,auto,heatOff,,Home,26.3,21.3,21.4,60,19.1,0,0,0,0,0,0,0,0.1,21.5,60,0,
2023-10-01,10:55:00,auto,heatOff,,Home,26.3,21.3,21.4,60,19.1,0,0,0,0,0,0,0,0.1,21.5,60,1,
2023-10-01,11:00:00,auto,heatOff,,Home,26.3,21.3,21.5,60,20.3,0,0,0,0,0,0,0,-0.1,21.4,60,1,
2023-10-01,11:05:00,auto,heatOff,,Home,26.3,21.3,21.5,60,20.3,0,0,0,0,0,0,0,,21.4,60,0,
2023-10-01,11:10:00,auto,heatOff,,Home,26.3,21.3,21.5,60,20.3,0,0,0,0,0,0,0,,21.5,60,1,
2023-10-01,11:15:00,auto,heatOff,,Home,26.3,21.3,21.7,61,20.3,0,0,0,0,0,0,0,-0.2,21.5,61,0,
2023-10-01,11:20:00,auto,heatOff,,Home,26.3,21.3,21.7,61,20.3,0,0,0,0,0,0,0,-0.2,21.6,61,1,
2023-10-01,11:25:00,auto,heatOff,,Home,26.3,21.3,21.8,61,20.3,0,0,0,0,0,0,0,-0.2,21.6,61,0,
2023-10-01,11:30:00,auto,heatOff,,Home,26.3,21.3,21.8,61,21.4,0,0,0,0,0,0,0,-0.2,21.6,61,0,
2023-10-01,11:35:00,auto,heatOff,,Home,26.3,21.3,21.8,61,21.4,0,0,0,0,0,0,0,-0.2,21.6,61,0,
2023-10-01,11:40:00,auto,heatOff,,Home,26.3,21.3,21.7,61,21.4,0,0,0,0,0,0,0,-0.1,21.6,61,1,
2023-10-01,11:45:00,auto,heatOff,,Home,26.3,21.3,21.8,61,21.4,0,0,0,0,0,0,0,-0.2,21.6,61,0,
2023-10-01,11:50:00,auto,heatOff,,Home,26.3,21.3,21.8,62,21.4,0,0,0,0,0,0,0,-0.2,21.7,62,1,
2023-10-01,11:55:00,auto,heatOff,,Home,26.3,21.3,21.8,62,21.4,0,0,0,0,0,0,0,-0.2,21.7,62,0,
2023-10-01,12:00:00,auto,heatOff,,Home,26.3,21.3,21.9,62,22.4,0,0,0,0,0,0,0,-0.2,21.7,62,0,
2023-10-01,12:05:00,auto,heatOff,,Home,26.3,21.3,21.9,62,22.4,0,0,0,0,0,0,0,-0.2,21.7,62,0,
2023-10-01,12:10:00,auto,heatOff,,Home,26.3,21.3,21.9,61,22.4,0,0,0,0,0,0,0,-0.2,21.7,61,0,
2023-10-01,12:15:00,auto,heatOff,,Home,26.3,21.3,22,62,22.4,0,0,0,0,0,0,0,-0.2,21.8,62,0,
2023-10-01,12:20:00,auto,heatOff,,Home,26.3,21.3,22,62,22.4,0,0,0,0,0,0,0,-0.2,21.8,62,0,
2023-10-01,12:25:00,auto,heatOff,,Home,26.3,21.3,22,62,22.4,0,0,0,0,0,0,0,-0.2,21.8,62,0,
2023-10-01,12:30:00,auto,heatOff,,Home,26.3,21.3,22.1,62,23.2,0,0,0,0,0,0,0,-0.2,21.8,62,0,
2023-10-01,12:35:00,auto,heatOff,,Home,26.3,21.3,22.1,62,23.2,0,0,0,0,0,0,0,-0.2,21.8,62,1,
2023-10-01,12:40:00,auto,heatOff,,Home,26.3,21.3,22.1,62,23.2,0,0,0,0,0,0,0,-0.2,21.8,62,0,
2023-10-01,12:45:00,auto,heatOff,,Home,26.3,21.3,22.1,62,23.2,0,0,0,0,0,0,0,-0.2,21.8,62,1,
2023-10-01,12:50:00,auto,heatOff,,Home,26.3,21.3,22.1,62,23.2,0,0,0,0,0,0,0,-0.2,21.9,62,1,
2023-10-01,12:55:00,auto,heatOff,,Home,26.3,21.3,22.1,62,23.2,0,0,0,0,0,0,0,-0.2,21.9,62,0,
2023-10-01,13:00:00,auto,heatOff,,Home,26.3,21.3,22.1,62,23.7,0,0,0,0,0,0,0,-0.2,21.9,62,1,
2023-10-01,13:05:00,auto,heatOff,,Home,26.3,21.3,22.1,62,23.7,0,0,0,0,0,0,0,-0.2,21.9,62,0,
2023-10-01,13:10:00,auto,heatOff,,Home,26.3,21.3,22.2,62,23.7,0,0,0,0,0,0,0,-0.2,22,62,0,
2023-10-01,13:15:00,auto,heatOff,,Home,26.3,21.3,22.2,62,23.7,0,0,0,0,0,0,0,-0.2,22,62,1,
2023-10-01,13:20:00,auto,heatOff,,Home,26.3,21.3,22.2,62,23.7,0,0,0,0,0,0,0,-0.2,22,62,0,
2023-10-01,13:25:00,auto,heatOff,,Home,26.3,21.3,22.2,62,23.7,0,0,0,0,0,0,0,-0.1,22.1,62,0,
2023-10-01,13:30:00,auto,heatOff,,Home,26.3,21.3,22.2,62,24.3,0,0,0,0,0,0,0,-0.1,22.1,62,1,
2023-10-01,13:35:00,auto,heatOff,,Home,26.3,21.3,22.3,63,24.3,0,0,0,0,0,0,0,-0.2,22.1,63,1,
2023-10-01,13:40:00,auto,heatOff,,Home,26.3,21.3,22.3,63,24.3,0,0,0,0,0,0,0,-0.2,22.1,63,1,
2023-10-01,13:45:00,auto,heatOff,,Home,26.3,21.3,22.3,62,24.3,0,0,0,0,0,0,0,-0.2,22.2,62,1,
2023-10-01,13:50:00,auto,heatOff,,Home,26.3,21.3,22.3,62,24.3,0,0,0,0,0,0,0,-0.2,22.2,62,0,
2023-10-01,13:55:00,auto,heatOff,,Home,26.3,21.3,22.4,62,24.3,0,0,0,0,0,0,0,-0.2,22.2,62,0,
2023-10-01,14:00:00,auto,heatOff,,Home,26.3,21.3,22.4,62,24.8,0,0,0,0,0,0,0,-0.2,22.2,62,0,
2023-10-01,14:05:00,auto,heatOff,,Home,26.3,21.3,22.4,62,24.8,0,0,0,0,0,0,0,-0.2,22.3,62,1,
2023-10-01,14:10:00,auto,heatOff,,Home,26.3,21.3,22.4,62,24.8,0,0,0,0,0,0,0,-0.1,22.3,62,1,
2023-10-01,14:15:00,auto,heatOff,,Home,26.3,21.3,22.4,62,24.8,0,0,0,0,0,0,0,-0.1,22.3,62,0,
2023-10-01,14:20:00,auto,heatOff,,Home,26.3,21.3,22.5,63,24.8,0,0,0,0,0,0,0,-0.2,22.3,63,1,
2023-10-01,14:25:00,auto,heatOff,,Home,26.3,21.3,22.6,63,24.8,0,0,0,0,0,0,0,-0.2,22.3,63,0,
2023-10-01,14:30:00,auto,heatOff,,Home,26.3,21.3,22.6,62,25.1,0,0,0,0,0,0,0,-0.2,22.4,62,0,
2023-10-01,14:35:00,auto,heatOff,,Home,26.3,21.3,22.6,62,25.1,0,0,0,0,0,0,0,-0.2,22.4,62,1,
2023-10-01,14:40:00,auto,heatOff,,Home,26.3,21.3,22.7,62,25.1,0,0,0,0,0,0,0,-0.2,22.5,62,0,
2023-10-01,14:45:00,auto,heatOff,,Home,26.3,21.3,22.7,63,25.1,0,0,0,0,0,0,0,-0.2,22.5,63,0,
2023-10-01,14:50:00,auto,heatOff,,Home,26.3,21.3,22.8,63,25.1,0,0,0,0,0,0,0,-0.2,22.6,63,0,
2023-10-01,14:55:00,auto,heatOff,,Home,26.3,21.3,22.8,63,25.1,0,0,0,0,0,0,0,-0.2,22.6,63,1,
2023-10-01,15:00:00,auto,heatOff,,Home,26.3,21.3,22.8,62,25.3,0,0,0,0,0,0,0,-0.2,22.7,62,0,
2023-10-01,15:05:00,auto,heatOff,,Home,26.3,21.3,22.8,62,25.3,0,0,0,0,0,0,0,-0.2,22.7,62,0,
2023-10-01,15:10:00,auto,heatOff,,Home,26.3,21.3,22.9,62,25.3,0,0,0,0,0,0,0,-0.2,22.7,62,0,
2023-10-01,15:15:00,auto,heatOff,,Home,26.3,21.3,22.9,62,25.3,0,0,0,0,0,0,0,-0.2,22.7,62,0,
2023-10-01,15:20:00,auto,heatOff,,Home,26.3,21.3,22.9,62,25.3,0,0,0,0,0,0,0,-0.1,22.7,62,0,
2023-10-01,15:25:00,auto,heatOff,,Home,26.3,21.3,22.9,62,25.3,0,0,0,0,0,0,0,-0.1,22.8,62,1,
2023-10-01,15:30:00,auto,heatOff,,Home,26.3,21.3,22.9,62,25.6,0,0,0,0,0,0,0,-0.1,22.8,62,0,
2023-10-01,15:35:00,auto,heatOff,,Home,26.3,21.3,22.9,62,25.6,0,0,0,0,0,0,0,-0.1,22.8,62,1,
2023-10-01,15:40:00,auto,heatOff,,Home,26.3,21.3,22.9,62,25.6,0,0,0,0,0,0,0,-0.1,22.8,62,0,
2023-10-01,15:45:00,auto,heatOff,,Home,26.3,21.3,23.1,62,25.6,0,0,0,0,0,0,0,-0.2,22.9,62,0,
2023-10-01,15:50:00,auto,heatOff,,Home,26.3,21.3,23.2,64,25.6,0,0,0,0,0,0,0,-0.2,23,64,0,
2023-10-01,15:55:00,auto,heatOff,,Home,26.3,21.3,23.2,63,25.6,0,0,0,0,0,0,0,-0.2,23.1,63,1,
2023-10-01,16:00:00,auto,heatOff,,Home,26.3,21.3,23.2,63,25.1,0,0,0,0,0,0,0,-0.2,23.1,63,0,
2023-10-01,16:05:00,auto,heatOff,,Home,26.3,21.3,23.3,63,25.1,0,0,0,0,0,0,0,-0.2,23.1,63,0,
2023-10-01,16:10:00,auto,heatOff,,Home,26.3,21.3,23.3,63,25.1,0,0,0,0,0,0,0,-0.2,23.1,63,0,
2023-10-01,16:15:00,auto,heatOff,,Home,26.3,21.3,23.3,63,25.1,0,0,0,0,0,0,0,-0.1,23.1,63,0,
2023-10-01,16:20:00,auto,heatOff,,Home,26.3,21.3,23.3,63,25.1,0,0,0,0,0,0,0,-0.1,23.2,63,0,
2023-10-01,16:25:00,auto,heatOff,,Home,26.3,21.3,23.4,62,25.1,0,0,0,0,0,0,0,-0.1,23.2,62,0,
2023-10-01,16:30:00,auto,heatOff,,Home,26.3,21.3,23.4,62,25.1,0,0,0,0,0,0,0,-0.1,23.3,62,0,
2023-10-01,16:35:00,auto,heatOff,,Home,26.3,21.3,23.4,62,25.1,0,0,0,0,0,0,0,-0.1,23.3,62,0,
2023-10-01,16:40:00,auto,heatOff,,Home,26.3,21.3,23.4,62,25.1,0,0,0,0,0,0,0,-0.1,23.3,62,1,
