#,Thermostat,identifier,511881595382
#,Thermostat,name,Main Floor
#,Start,date,2023-05-01
#,End,date,2023-05-31

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (C),Heat Set Temp (C),Current Temp (C),Current Humidity (%RH),Outdoor Temp (C),Wind Speed (km/h),Cool Stage 1 (sec),Cool Stage 2 (sec),Heat Stage 1 (sec),Heat Stage 2 (sec),Aux Heat 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (C),Thermostat Humidity (%RH),Thermostat Motion
2023-05-01,02:35:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.9,38,3.4,0,0,0,0,0,0,270,,20.9,38,0,
2023-05-01,02:40:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.9,38,3.4,0,0,0,0,0,0,0,,20.9,38,0,
2023-05-01,02:45:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.9,38,3.4,0,0,0,0,0,0,180,,20.9,38,0,
2023-05-01,02:50:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.9,38,3.4,0,0,0,0,0,0,270,,20.9,38,0,
2023-05-01,02:55:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.8,38,3.4,0,0,0,0,0,0,0,,20.8,38,0,
2023-05-01,03:00:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.8,38,3.1,0,0,0,0,0,0,180,,20.8,38,0,
2023-05-01,03:05:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.8,38,3.1,0,0,0,0,0,0,270,,20.8,38,0,
2023-05-01,03:10:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.8,38,3.1,0,0,0,0,0,0,0,,20.8,38,0,
2023-05-01,03:15:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.8,38,3.1,0,0,0,0,0,0,180,,20.8,38,0,
2023-05-01,03:20:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.8,38,3.1,0,0,0,0,0,0,270,,20.8,38,0,
2023-05-01,03:25:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.8,38,3.1,0,0,0,0,0,0,0,,20.8,38,0,
2023-05-01,03:30:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.7,38,2.7,0,0,0,0,0,0,180,,20.7,38,0,
2023-05-01,03:35:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.7,38,2.7,0,0,0,0,0,0,270,,20.7,38,0,
2023-05-01,03:40:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.7,38,2.7,0,0,0,0,0,0,0,,20.7,38,0,
2023-05-01,03:45:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.7,38,2.7,0,0,0,0,0,0,180,,20.7,38,0,
2023-05-01,03:50:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.7,39,2.7,0,0,0,0,0,0,270,,20.7,39,0,
2023-05-01,03:55:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.7,39,2.7,0,0,0,0,0,0,0,,20.7,39,0,
2023-05-01,04:00:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.6,39,2.4,0,0,0,0,0,0,180,,20.6,39,0,
2023-05-01,04:05:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.6,39,2.4,0,0,0,0,0,0,270,,20.6,39,0,
2023-05-01,04:10:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.6,39,2.4,0,0,0,0,0,0,0,,20.6,39,0,
2023-05-01,04:15:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.6,39,2.4,0,0,0,0,0,0,180,,20.6,39,0,
2023-05-01,04:20:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.6,39,2.4,0,0,0,0,0,0,270,,20.6,39,0,
2023-05-01,04:25:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.6,39,2.4,0,0,0,0,0,0,0,,20.6,39,0,
2023-05-01,04:30:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.5,39,1.6,0,0,0,0,0,0,180,,20.5,39,0,
2023-05-01,04:35:00,auto,compressorHeatOff,,Sleep,25.3,20.3,20.5,39,1.6,0,0,0,45,0,0,300,,20.5,39,0,
2023-05-01,04:40:00,auto,compressorHeatStage1On,(SmartRecovery),Sleep,25.3,20.3,20.5,39,1.6,0,0,0,300,0,0,300,,20.5,39,0,
2023-05-01,04:45:00,auto,compressorHeatStage1On,(SmartRecovery),Sleep,25.3,20.3,20.6,39,1.6,0,0,0,300,0,0,300,,20.6,39,0,
2023-05-01,04:50:00,auto,compressorHeatStage1On,(SmartRecovery),Sleep,25.3,20.3,20.6,39,1.6,0,0,0,300,0,0,300,,20.6,39,0,
2023-05-01,04:55:00,auto,compressorHeatStage1On,(SmartRecovery),Sleep,25.3,20.3,20.6,39,1.6,0,0,0,300,0,0,300,,20.6,39,0,
2023-05-01,05:00:00,auto,compressorHeatStage1On,(SmartRecovery),Sleep,25.3,20.3,20.7,38,1.6,0,0,0,300,0,0,300,,20.7,38,0,
2023-05-01,05:05:00,auto,compressorHeatStage1On,(SmartRecovery),Sleep,25.3,20.3,20.8,37,1.6,0,0,0,300,0,0,300,,20.8,37,1,
2023-05-01,05:10:00,auto,compressorHeatStage1On,(SmartRecovery),Sleep,25.3,20.3,20.8,37,1.6,0,0,0,300,0,0,300,,20.8,37,0,
2023-05-01,05:15:00,auto,compressorHeatStage1On,(SmartRecovery),Sleep,25.3,20.3,20.9,37,1.6,0,0,0,300,0,0,300,,20.9,37,0,
2023-05-01,05:20:00,auto,compressorHeatStage1On,(SmartRecovery),Sleep,25.3,20.3,21,37,1.6,0,0,0,300,0,0,300,,21,37,0,
2023-05-01,05:25:00,auto,compressorHeatStage1On,(SmartRecovery),Sleep,25.3,20.3,21.1,37,1.6,0,0,0,300,45,0,300,,21.1,37,0,
2023-05-01,05:30:00,auto,compressorHeatStage2On,(SmartRecovery),Sleep,25.3,20.3,21.1,37,1.2,0,0,0,300,300,0,300,,21.1,37,0,
2023-05-01,05:35:00,auto,compressorHeatStage2On,(SmartRecovery),Sleep,25.3,20.3,21.2,37,1.2,0,0,0,300,300,0,300,,21.2,37,0,
2023-05-01,05:40:00,auto,compressorHeatStage2On,(SmartRecovery),Sleep,25.3,20.3,21.2,37,1.2,0,0,0,300,300,0,300,,21.2,37,0,
2023-05-01,05:45:00,auto,compressorHeatStage2On,(SmartRecovery),Sleep,25.3,20.3,21.2,37,1.2,0,0,0,300,300,0,300,,21.2,37,0,
2023-05-01,05:50:00,auto,compressorHeatStage2On,(SmartRecovery),Sleep,25.3,20.3,21.3,37,1.2,0,0,0,300,300,0,300,,21.3,37,0,
2023-05-01,05:55:00,auto,compressorHeatStage2On,(SmartRecovery),Sleep,25.3,20.3,21.3,37,1.2,0,0,0,300,300,0,300,,21.3,37,0,
2023-05-01,06:00:00,auto,compressorHeatStage2On,,Home,27,22,21.3,37,1.3,0,0,0,300,300,0,300,,21.3,37,0,
2023-05-01,06:05:00,auto,compressorHeatStage2On,,Home,27,22,21.3,37,1.3,0,0,0,300,300,0,300,,21.3,37,0,
2023-05-01,06:10:00,auto,compressorHeatStage2On,,Home,27,22,21.3,37,1.3,0,0,0,300,300,0,300,,21.3,37,0,
2023-05-01,06:15:00,auto,compressorHeatStage2On,,Home,27,22,21.3,37,1.3,0,0,0,300,300,0,300,,21.3,37,0,
2023-05-01,06:20:00,auto,compressorHeatStage2On,,Home,27,22,21.3,37,1.3,0,0,0,300,300,0,300,,21.3,37,0,
2023-05-01,06:25:00,auto,compressorHeatStage2On,,Home,27,22,21.4,37,1.3,0,0,0,300,300,0,300,,21.4,37,0,
2023-05-01,06:30:00,auto,compressorHeatStage2On,,Home,27,22,21.4,37,1.3,0,0,0,300,300,0,300,,21.4,37,0,
2023-05-01,06:35:00,auto,compressorHeatStage2On,,Home,27,22,21.4,37,1.3,0,0,0,300,300,0,300,,21.4,37,0,
2023-05-01,06:40:00,auto,compressorHeatStage2On,,Home,27,22,21.5,37,1.3,0,0,0,300,300,0,300,,21.5,37,0,
2023-05-01,06:45:00,auto,compressorHeatStage2On,,Home,27,22,21.5,37,1.3,0,0,0,300,300,0,300,,21.5,37,0,
2023-05-01,06:50:00,auto,compressorHeatStage2On,,Home,27,22,21.6,37,1.3,0,0,0,300,300,0,300,,21.6,37,0,
2023-05-01,06:55:00,auto,compressorHeatStage2On,prc070000,Home,27,22,21.6,37,1.3,0,0,0,300,300,0,300,,21.6,37,0,
2023-05-01,07:00:00,auto,compressorHeatStage2On,sbk070000,Home,27,22,21.6,37,1.9,0,0,0,300,300,0,300,,21.6,37,0,
2023-05-01,07:05:00,auto,compressorHeatStage2On,,Home,27,22,21.7,37,1.9,0,0,0,300,300,0,300,,21.7,37,0,
2023-05-01,07:10:00,auto,compressorHeatStage2On,,Home,27,22,21.7,37,1.9,0,0,0,300,300,0,300,,21.7,37,0,
2023-05-01,07:15:00,auto,compressorHeatStage2On,,Home,27,22,21.7,37,1.9,0,0,0,300,300,0,300,,21.7,37,0,
2023-05-01,07:20:00,auto,compressorHeatStage2On,,Home,27,22,21.8,37,1.9,0,0,0,300,300,0,300,,21.8,37,0,
2023-05-01,07:25:00,auto,compressorHeatStage2On,,Home,27,22,21.8,37,1.9,0,0,0,300,300,0,300,,21.8,37,0,
2023-05-01,07:30:00,auto,compressorHeatStage2On,,Home,27,22,21.8,37,2.6,0,0,0,300,300,0,300,,21.8,37,0,
2023-05-01,07:35:00,auto,compressorHeatStage2On,,Home,27,22,21.9,37,2.6,0,0,0,300,300,0,300,,21.9,37,0,
2023-05-01,07:40:00,auto,compressorHeatStage2On,,Home,27,22,21.9,37,2.6,0,0,0,300,300,0,300,,21.9,37,0,
2023-05-01,07:45:00,auto,compressorHeatStage2On,,Home,27,22,21.9,37,2.6,0,0,0,300,300,0,300,,21.9,37,0,
2023-05-01,07:50:00,auto,compressorHeatStage2On,,Home,27,22,21.9,37,2.6,0,0,0,225,225,0,270,,21.9,37,0,
2023-05-01,07:55:00,auto,compressorHeatOff,,Home,27,22,22,37,2.6,0,0,0,0,0,0,0,,22,37,0,
2023-05-01,08:00:00,auto,compressorHeatOff,,Home,27,22,21.9,37,3.2,0,0,0,0,0,0,0,,21.9,37,0,
2023-05-01,08:05:00,auto,compressorHeatOff,,Home,27,22,21.7,37,3.2,0,0,0,135,0,0,135,,21.7,37,0,
2023-05-01,08:10:00,auto,compressorHeatStage1On,,Home,27,22,21.6,37,3.2,0,0,0,300,0,0,300,,21.6,37,0,
2023-05-01,08:15:00,auto,compressorHeatStage1On,,Home,27,22,21.7,37,3.2,0,0,0,300,0,0,300,,21.7,37,1,
2023-05-01,08:20:00,auto,compressorHeatStage1On,,Home,27,22,21.7,39,3.2,0,0,0,300,0,0,300,,21.7,39,1,
2023-05-01,08:25:00,auto,compressorHeatStage1On,,Home,27,22,21.8,39,3.2,0,0,0,300,0,0,300,,21.8,39,1,
2023-05-01,08:30:00,auto,compressorHeatStage1On,,Home,27,22,21.8,39,3.8,0,0,0,300,0,0,300,,21.8,39,0,
2023-05-01,08:35:00,auto,compressorHeatStage1On,,Home,27,22,21.9,39,3.8,0,0,0,300,0,0,300,,21.9,39,0,
2023-05-01,08:40:00,auto,compressorHeatStage1On,,Home,27,22,21.9,39,3.8,0,0,0,240,0,0,285,,21.9,39,0,
2023-05-01,08:45:00,auto,compressorHeatOff,,Home,27,22,21.9,39,3.8,0,0,0,0,0,0,0,,21.9,39,0,
2023-05-01,08:50:00,auto,compressorHeatOff,,Home,27,22,21.9,39,3.8,0,0,0,0,0,0,0,,21.9,39,0,
2023-05-01,08:55:00,auto,compressorHeatOff,,Home,27,22,21.7,39,3.8,0,0,0,105,0,0,105,,21.7,39,0,
2023-05-01,09:00:00,auto,compressorHeatStage1On,,Home,27,22,21.7,39,4.4,0,0,0,300,0,0,300,,21.7,39,0,
2023-05-01,09:05:00,auto,compressorHeatStage1On,,Home,27,22,21.7,39,4.4,0,0,0,300,0,0,300,,21.7,39,0,
2023-05-01,09:10:00,auto,compressorHeatStage1On,,Home,27,22,21.7,41,4.4,0,0,0,300,0,0,300,,21.7,41,0,
2023-05-01,09:15:00,auto,compressorHeatStage1On,,Home,27,22,21.8,42,4.4,0,0,0,300,0,0,300,,21.8,42,0,
2023-05-01,09:20:00,auto,compressorHeatStage1On,,Home,27,22,21.9,43,4.4,0,0,0,300,0,0,300,,21.9,43,0,
2023-05-01,09:25:00,auto,compressorHeatStage1On,,Home,27,22,21.9,42,4.4,0,0,0,300,0,0,300,,21.9,42,1,
2023-05-01,09:30:00,auto,compressorHeatStage1On,,Home,27,22,21.9,41,4.9,0,0,0,165,0,0,210,,21.9,41,0,
2023-05-01,09:35:00,auto,compressorHeatOff,,Home,27,22,22,41,4.9,0,0,0,0,0,0,0,,22,41,0,
2023-05-01,09:40:00,auto,compressorHeatOff,,Home,27,22,21.9,40,4.9,0,0,0,0,0,0,0,,21.9,40,0,
2023-05-01,09:45:00,auto,compressorHeatOff,,Home,27,22,21.8,40,4.9,0,0,0,0,0,0,0,,21.8,40,0,
2023-05-01,09:50:00,auto,compressorHeatStage1On,,Home,27,22,21.7,40,4.9,0,0,0,300,0,0,300,,21.7,40,0,
2023-05-01,09:55:00,auto,compressorHeatStage1On,,Home,27,22,21.7,40,4.9,0,0,0,300,0,0,300,,21.7,40,0,
2023-05-01,10:00:00,auto,compressorHeatStage1On,,Home,27,22,21.8,40,5.7,0,0,0,300,0,0,300,,21.8,40,0,
2023-05-01,10:05:00,auto,compressorHeatStage1On,,Home,27,22,21.9,40,5.7,0,0,0,300,0,0,300,,21.9,40,0,
2023-05-01,10:10:00,auto,compressorHeatStage1On,,Home,27,22,21.9,40,5.7,0,0,0,60,0,0,105,,21.9,40,0,
2023-05-01,10:15:00,auto,compressorHeatOff,,Home,27,22,21.9,40,5.7,0,0,0,0,0,0,45,,21.9,40,0,
2023-05-01,10:20:00,auto,compressorHeatOff,,Home,27,22,21.9,40,5.7,0,0,0,0,0,0,270,,21.9,40,0,
2023-05-01,10:25:00,auto,compressorHeatOff,,Home,27,22,21.8,40,5.7,0,0,0,0,0,0,0,,21.8,40,0,
2023-05-01,10:30:00,auto,compressorHeatOff,,Home,27,22,21.7,39,6.4,0,0,0,105,0,0,180,,21.7,39,1,
2023-05-01,10:35:00,auto,compressorHeatStage1On,,Home,27,22,21.7,40,6.4,0,0,0,300,0,0,300,,21.7,40,0,
2023-05-01,10:40:00,auto,compressorHeatStage1On,,Home,27,22,21.7,40,6.4,0,0,0,300,0,0,300,,21.7,40,1,
2023-05-01,10:45:00,auto,compressorHeatStage1On,,Home,27,22,21.8,40,6.4,0,0,0,300,0,0,300,,21.8,40,0,
2023-05-01,10:50:00,auto,compressorHeatStage1On,,Home,27,22,21.9,40,6.4,0,0,0,60,0,0,105,,21.9,40,1,
2023-05-01,10:55:00,auto,compressorHeatOff,prc110000,Home,27.1,22,21.9,40,6.4,0,0,0,0,0,0,0,,21.9,40,0,
2023-05-01,11:00:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.9,39,6.7,0,0,0,0,0,0,0,,21.9,39,0,
2023-05-01,11:05:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.8,39,6.7,0,0,0,0,0,0,0,,21.8,39,1,
2023-05-01,11:10:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.7,39,6.7,0,0,0,225,0,0,225,,21.7,39,1,
2023-05-01,11:15:00,auto,compressorHeatStage1On,sbk110000,Home,28.1,22,21.7,39,6.7,0,0,0,300,0,0,300,,21.7,39,0,
2023-05-01,11:20:00,auto,compressorHeatStage1On,sbk110000,Home,28.1,22,21.7,40,6.7,0,0,0,300,0,0,300,,21.7,40,1,
2023-05-01,11:25:00,auto,compressorHeatStage1On,sbk110000,Home,28.1,22,21.8,39,6.7,0,0,0,255,0,0,300,,21.8,39,1,
2023-05-01,11:30:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.9,39,7,0,0,0,0,0,0,0,,21.9,39,0,
2023-05-01,11:35:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.9,39,7,0,0,0,0,0,0,0,,21.9,39,0,
2023-05-01,11:40:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.9,39,7,0,0,0,0,0,0,0,,21.9,39,0,
2023-05-01,11:45:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.8,39,7,0,0,0,0,0,0,0,,21.8,39,0,
2023-05-01,11:50:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.7,39,7,0,0,0,240,0,0,240,,21.7,39,1,
2023-05-01,11:55:00,auto,compressorHeatStage1On,sbk110000,Home,28.1,22,21.7,39,7,0,0,0,300,0,0,300,,21.7,39,0,
2023-05-01,12:00:00,auto,compressorHeatStage1On,sbk110000,Home,28.1,22,21.8,39,7.2,0,0,0,300,0,0,300,,21.8,39,0,
2023-05-01,12:05:00,auto,compressorHeatStage1On,sbk110000,Home,28.1,22,21.9,39,7.2,0,0,0,60,0,0,105,,21.9,39,0,
2023-05-01,12:10:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,22,39,7.2,0,0,0,0,0,0,0,,22,39,0,
2023-05-01,12:15:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.9,39,7.2,0,0,0,0,0,0,195,,21.9,39,0,
2023-05-01,12:20:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.8,39,7.2,0,0,0,0,0,0,255,,21.8,39,0,
2023-05-01,12:25:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.8,39,7.2,0,0,0,0,0,0,0,,21.8,39,0,
2023-05-01,12:30:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.8,39,7.4,0,0,0,0,0,0,195,,21.8,39,0,
2023-05-01,12:35:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.7,39,7.4,0,0,0,285,0,0,300,,21.7,39,1,
2023-05-01,12:40:00,auto,compressorHeatStage1On,sbk110000,Home,28.1,22,21.7,39,7.4,0,0,0,300,0,0,300,,21.7,39,1,
2023-05-01,12:45:00,auto,compressorHeatStage1On,sbk110000,Home,28.1,22,21.8,39,7.4,0,0,0,240,0,0,285,,21.8,39,0,
2023-05-01,12:50:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.9,39,7.4,0,0,0,0,0,0,0,,21.9,39,1,
2023-05-01,12:55:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.9,39,7.4,0,0,0,0,0,0,0,,21.9,39,0,
2023-05-01,13:00:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.9,39,7.6,0,0,0,0,0,0,0,,21.9,39,0,
2023-05-01,13:05:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.8,39,7.6,0,0,0,0,0,0,0,,21.8,39,0,
2023-05-01,13:10:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.8,39,7.6,0,0,0,0,0,0,0,,21.8,39,0,
2023-05-01,13:15:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.7,38,7.6,0,0,0,210,0,0,210,,21.7,38,0,
2023-05-01,13:20:00,auto,compressorHeatStage1On,sbk110000,Home,28.1,22,21.7,38,7.6,0,0,0,300,0,0,300,,21.7,38,0,
2023-05-01,13:25:00,auto,compressorHeatStage1On,sbk110000,Home,28.1,22,21.8,39,7.6,0,0,0,300,0,0,300,,21.8,39,0,
2023-05-01,13:30:00,auto,compressorHeatStage1On,sbk110000,Home,28.1,22,21.9,38,7.8,0,0,0,45,0,0,90,,21.9,38,0,
2023-05-01,13:35:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,22,37,7.8,0,0,0,0,0,0,0,,22,37,0,
2023-05-01,13:40:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.9,37,7.8,0,0,0,0,0,0,0,,21.9,37,0,
2023-05-01,13:45:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.8,37,7.8,0,0,0,0,0,0,195,,21.8,37,0,
2023-05-01,13:50:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.8,38,7.8,0,0,0,0,0,0,255,,21.8,38,0,
2023-05-01,13:55:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.8,38,7.8,0,0,0,0,0,0,0,,21.8,38,0,
2023-05-01,14:00:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.8,38,8.1,0,0,0,0,0,0,195,,21.8,38,0,
2023-05-01,14:05:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.8,38,8.1,0,0,0,0,0,0,255,,21.8,38,0,
2023-05-01,14:10:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.8,38,8.1,0,0,0,0,0,0,0,,21.8,38,0,
2023-05-01,14:15:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.7,38,8.1,0,0,0,105,0,0,195,,21.7,38,0,
2023-05-01,14:20:00,auto,compressorHeatStage1On,sbk110000,Home,28.1,22,21.7,38,8.1,0,0,0,300,0,0,300,,21.7,38,0,
2023-05-01,14:25:00,auto,compressorHeatStage1On,sbk110000,Home,28.1,22,21.7,38,8.1,0,0,0,300,0,0,300,,21.7,38,1,
2023-05-01,14:30:00,auto,compressorHeatStage1On,sbk110000,Home,28.1,22,21.8,37,8.1,0,0,0,300,0,0,300,,21.8,37,1,
2023-05-01,14:35:00,auto,compressorHeatStage1On,sbk110000,Home,28.1,22,21.9,37,8.1,0,0,0,15,0,0,60,,21.9,37,1,
2023-05-01,14:40:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,22,37,8.1,0,0,0,0,0,0,0,,22,37,0,
2023-05-01,14:45:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.9,37,8.1,0,0,0,0,0,0,0,,21.9,37,0,
2023-05-01,14:50:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.8,37,8.1,0,0,0,0,0,0,0,,21.8,37,0,
2023-05-01,14:55:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.7,37,8.1,0,0,0,240,0,0,240,,21.7,37,0,
2023-05-01,15:00:00,auto,compressorHeatStage1On,sbk110000,Home,28.1,22,21.7,38,7.2,0,0,0,300,0,0,300,,21.7,38,0,
2023-05-01,15:05:00,auto,compressorHeatStage1On,sbk110000,Home,28.1,22,21.8,37,7.2,0,0,0,255,0,0,300,,21.8,37,0,
2023-05-01,15:10:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.9,37,7.2,0,0,0,0,0,0,0,,21.9,37,0,
2023-05-01,15:15:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.9,37,7.2,0,0,0,0,0,0,150,,21.9,37,0,
2023-05-01,15:20:00,auto,compressorHeatOff,sbk110000,Home,28.1,22,21.8,37,7.2,0,0,0,0,0,0,255,,21.8,37,0,
