#,Thermostat,identifier,511881595382
#,Thermostat,name,Main Floor
#,Start,date,2023-07-01
#,End,date,2023-07-31

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (C),Heat Set Temp (C),Current Temp (C),Current Humidity (%RH),Outdoor Temp (C),Wind Speed (km/h),Cool Stage 1 (sec),Cool Stage 2 (sec),Heat Stage 1 (sec),Heat Stage 2 (sec),Aux Heat 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (C),Thermostat Humidity (%RH),Thermostat Motion
2023-07-01,02:50:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.6,59,18.2,0,0,0,0,0,0,0,,24.6,59,0,
2023-07-01,02:55:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.6,59,18.2,0,0,0,0,0,0,0,,24.6,59,0,
2023-07-01,03:00:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.6,58,17.9,0,0,0,0,0,0,0,,24.6,58,0,
2023-07-01,03:05:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.6,57,17.9,0,0,0,0,0,0,0,,24.6,57,0,
2023-07-01,03:10:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.6,57,17.9,0,0,0,0,0,0,0,,24.6,57,0,
2023-07-01,03:15:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.6,57,17.9,0,0,0,0,0,0,0,,24.6,57,0,
2023-07-01,03:20:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.6,57,17.9,0,0,0,0,0,0,0,,24.6,57,0,
2023-07-01,03:25:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.6,57,17.9,0,0,0,0,0,0,0,,24.6,57,0,
2023-07-01,03:30:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.6,57,17.7,0,0,0,0,0,0,0,,24.6,57,0,
2023-07-01,03:35:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.6,57,17.7,0,0,0,0,0,0,0,,24.6,57,0,
2023-07-01,03:40:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.6,57,17.7,0,0,0,0,0,0,0,,24.6,57,0,
2023-07-01,03:45:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.6,57,17.7,0,0,0,0,0,0,0,,24.6,57,0,
2023-07-01,03:50:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.6,57,17.7,0,0,0,0,0,0,0,,24.6,57,0,
2023-07-01,03:55:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.6,57,17.7,0,0,0,0,0,0,0,,24.6,57,0,
2023-07-01,04:00:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.5,57,17.8,0,0,0,0,0,0,0,,24.5,57,0,
2023-07-01,04:05:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.5,57,17.8,0,0,0,0,0,0,0,,24.5,57,0,
2023-07-01,04:10:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.5,57,17.8,0,0,0,0,0,0,0,,24.5,57,0,
2023-07-01,04:15:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.5,57,17.8,0,0,0,0,0,0,0,,24.5,57,0,
2023-07-01,04:20:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.5,57,17.8,0,0,0,0,0,0,0,,24.5,57,0,
2023-07-01,04:25:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.5,57,17.8,0,0,0,0,0,0,0,,24.5,57,0,
2023-07-01,04:30:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.4,57,17.6,0,0,0,0,0,0,0,,24.4,57,0,
2023-07-01,04:35:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.4,57,17.6,0,0,0,0,0,0,0,,24.4,57,0,
2023-07-01,04:40:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.4,57,17.6,0,0,0,0,0,0,0,,24.4,57,0,
2023-07-01,04:45:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.4,57,17.6,0,0,0,0,0,0,0,,24.4,57,0,
2023-07-01,04:50:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.4,57,17.6,0,0,0,0,0,0,0,,24.4,57,0,
2023-07-01,04:55:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.4,57,17.6,0,0,0,0,0,0,0,,24.4,57,0,
2023-07-01,05:00:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.4,57,17.4,0,0,0,0,0,0,0,,24.4,57,0,
2023-07-01,05:05:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.4,57,17.4,0,0,0,0,0,0,0,,24.4,57,0,
2023-07-01,05:10:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.4,57,17.4,0,0,0,0,0,0,0,,24.4,57,0,
2023-07-01,05:15:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.4,57,17.4,0,0,0,0,0,0,0,,24.4,57,0,
2023-07-01,05:20:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.3,57,17.4,0,0,0,0,0,0,0,,24.3,57,1,
2023-07-01,05:25:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.3,57,17.4,0,0,0,0,0,0,0,,24.3,57,0,
2023-07-01,05:30:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.3,56,17.2,0,0,0,0,0,0,0,,24.3,56,0,
2023-07-01,05:35:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.3,56,17.2,0,0,0,0,0,0,0,,24.3,56,0,
2023-07-01,05:40:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.3,57,17.2,0,0,0,0,0,0,0,,24.3,57,1,
2023-07-01,05:45:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.3,57,17.2,0,0,0,0,0,0,0,,24.3,57,1,
2023-07-01,05:50:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.3,57,17.2,0,0,0,0,0,0,0,,24.3,57,0,
2023-07-01,05:55:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.3,56,17.2,0,0,0,0,0,0,0,,24.3,56,0,
2023-07-01,06:00:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.3,56,17.4,0,0,0,0,0,0,0,,24.3,56,1,
2023-07-01,06:05:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.3,56,17.4,0,0,0,0,0,0,0,,24.3,56,1,
2023-07-01,06:10:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.3,56,17.4,0,0,0,0,0,0,0,,24.3,56,0,
2023-07-01,06:15:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.4,56,17.4,0,0,0,0,0,0,0,,24.4,56,0,
2023-07-01,06:20:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.4,56,17.4,0,0,0,0,0,0,0,,24.4,56,0,
2023-07-01,06:25:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.3,56,17.4,0,0,0,0,0,0,0,,24.3,56,0,
2023-07-01,06:30:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.3,56,17.9,0,0,0,0,0,0,0,,24.3,56,1,
2023-07-01,06:35:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.3,56,17.9,0,0,0,0,0,0,0,,24.3,56,1,
2023-07-01,06:40:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,57,17.9,0,0,0,0,0,0,0,,24.2,57,1,
2023-07-01,06:45:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,57,17.9,0,0,0,0,0,0,0,,24.2,57,0,
2023-07-01,06:50:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,57,17.9,0,0,0,0,0,0,0,,24.2,57,0,
2023-07-01,06:55:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,57,17.9,0,0,0,0,0,0,0,,24.2,57,1,
2023-07-01,07:00:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,57,18.8,0,0,0,0,0,0,0,,24.2,57,0,
2023-07-01,07:05:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,57,18.8,0,0,0,0,0,0,0,,24.2,57,1,
2023-07-01,07:10:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,57,18.8,0,0,0,0,0,0,0,,24.2,57,0,
2023-07-01,07:15:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,57,18.8,0,0,0,0,0,0,0,,24.2,57,1,
2023-07-01,07:20:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.3,58,18.8,0,0,0,0,0,0,0,,24.3,58,0,
2023-07-01,07:25:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.3,58,18.8,0,0,0,0,0,0,0,,24.3,58,0,
2023-07-01,07:30:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.3,58,19.6,0,0,0,0,0,0,0,,24.3,58,0,
2023-07-01,07:35:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,58,19.6,0,0,0,0,0,0,0,,24.2,58,0,
2023-07-01,07:40:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,58,19.6,0,0,0,0,0,0,0,,24.2,58,0,
2023-07-01,07:45:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,58,19.6,0,0,0,0,0,0,0,,24.2,58,0,
2023-07-01,07:50:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,57,19.6,0,0,0,0,0,0,0,,24.2,57,0,
2023-07-01,07:55:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,57,19.6,0,0,0,0,0,0,0,,24.2,57,0,
2023-07-01,08:00:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,57,20.3,0,0,0,0,0,0,0,,24.2,57,0,
2023-07-01,08:05:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,57,20.3,0,0,0,0,0,0,0,,24.2,57,0,
2023-07-01,08:10:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,57,20.3,0,0,0,0,0,0,0,,24.2,57,0,
2023-07-01,08:15:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,57,20.3,0,0,0,0,0,0,0,,24.2,57,0,
2023-07-01,08:20:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,57,20.3,0,0,0,0,0,0,0,,24.2,57,0,
2023-07-01,08:25:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,57,20.3,0,0,0,0,0,0,0,,24.2,57,0,
2023-07-01,08:30:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,57,21,0,0,0,0,0,0,0,,24.2,57,0,
2023-07-01,08:35:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,58,21,0,0,0,0,0,0,0,,24.2,58,0,
2023-07-01,08:40:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,59,21,0,0,0,0,0,0,0,,24.2,59,0,
2023-07-01,08:45:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.2,59,21,0,0,0,0,0,0,0,,24.2,59,0,
2023-07-01,08:50:00,auto,compressorCoolOff,,Sleep,25.3,20.3,24.3,59,21,0,0,0,0,0,0,0,,24.3,59,0,
2023-07-01,08:55:00,auto,compressorCoolOff,,Sleep,25.3,20.2,24.2,59,21,0,0,0,0,0,0,0,,24.2,59,0,
2023-07-01,09:00:00,auto,compressorCoolOff,,Home,25.5,20.2,24.2,59,21.5,0,0,0,0,0,0,0,,24.2,59,0,
2023-07-01,09:05:00,auto,compressorCoolOff,,Home,25.5,20.2,24.2,60,21.5,0,0,0,0,0,0,0,,24.2,60,0,
2023-07-01,09:10:00,auto,compressorCoolOff,,Home,25.5,20.2,24.3,60,21.5,0,0,0,0,0,0,0,,24.3,60,0,
2023-07-01,09:15:00,auto,compressorCoolOff,,Home,25.5,20.2,24.3,60,21.5,0,0,0,0,0,0,0,,24.3,60,0,
2023-07-01,09:20:00,auto,compressorCoolOff,,Home,25.5,20.2,24.3,60,21.5,0,0,0,0,0,0,0,,24.3,60,0,
2023-07-01,09:25:00,auto,compressorCoolOff,,Home,25.5,20.2,24.3,60,21.5,0,0,0,0,0,0,0,,24.3,60,0,
2023-07-01,09:30:00,auto,compressorCoolOff,,Home,25.5,20.2,24.3,60,22.6,0,0,0,0,0,0,0,,24.3,60,0,
2023-07-01,09:35:00,auto,compressorCoolOff,,Home,25.5,20.2,24.3,60,22.6,0,0,0,0,0,0,0,,24.3,60,0,
2023-07-01,09:40:00,auto,compressorCoolOff,,Home,25.5,20.2,24.3,60,22.6,0,0,0,0,0,0,0,,24.3,60,0,
2023-07-01,09:45:00,auto,compressorCoolOff,,Home,25.5,20.2,24.3,60,22.6,0,0,0,0,0,0,0,,24.3,60,0,
2023-07-01,09:50:00,auto,compressorCoolOff,,Home,25.5,20.2,24.3,60,22.6,0,0,0,0,0,0,0,,24.3,60,0,
2023-07-01,09:55:00,auto,compressorCoolOff,,Home,25.5,20.2,24.3,60,22.6,0,0,0,0,0,0,0,,24.3,60,0,
2023-07-01,10:00:00,auto,compressorCoolOff,,Home,25.5,20.2,24.4,60,23.4,0,0,0,0,0,0,0,,24.4,60,0,
2023-07-01,10:05:00,auto,compressorCoolOff,,Home,25.5,20.2,24.4,60,23.4,0,0,0,0,0,0,0,,24.4,60,1,
2023-07-01,10:10:00,auto,compressorCoolOff,,Home,25.5,20.2,24.4,62,23.4,0,0,0,0,0,0,0,,24.4,62,1,
2023-07-01,10:15:00,auto,compressorCoolOff,,Home,25.5,20.2,24.4,63,23.4,0,0,0,0,0,0,0,,24.4,63,1,
2023-07-01,10:20:00,auto,compressorCoolOff,,Home,25.5,20.2,24.4,63,23.4,0,0,0,0,0,0,0,,24.4,63,1,
2023-07-01,10:25:00,auto,compressorCoolOff,,Home,25.5,20.2,24.3,64,23.4,0,0,0,0,0,0,0,,24.3,64,0,
2023-07-01,10:30:00,auto,compressorCoolOff,,Home,25.5,20.2,24.4,64,24.2,0,0,0,0,0,0,0,,24.4,64,0,
2023-07-01,10:35:00,auto,compressorCoolOff,,Home,25.5,20.2,24.4,63,24.2,0,0,0,0,0,0,0,,24.4,63,0,
2023-07-01,10:40:00,auto,compressorCoolOff,,Home,25.5,20.2,24.5,63,24.2,0,0,0,0,0,0,0,,24.5,63,1,
2023-07-01,10:45:00,auto,compressorCoolOff,,Home,25.3,20.1,24.5,63,24.2,0,0,0,0,0,0,0,,24.5,63,1,
2023-07-01,10:50:00,auto,compressorCoolOff,,Home,25.1,20.1,24.5,63,24.2,0,0,0,0,0,0,0,,24.5,63,1,
2023-07-01,10:55:00,auto,compressorCoolOff,,Home,25.1,20.1,24.5,63,24.2,0,0,0,0,0,0,0,,24.5,63,1,
2023-07-01,11:00:00,auto,compressorCoolOff,,Home,25.1,20.1,24.6,63,25,0,0,0,0,0,0,0,,24.6,63,1,
2023-07-01,11:05:00,auto,compressorCoolOff,,Home,25.1,20.1,24.6,63,25,0,0,0,0,0,0,0,,24.6,63,1,
2023-07-01,11:10:00,auto,compressorCoolOff,,Home,25.1,20.1,24.6,64,25,0,0,0,0,0,0,0,,24.6,64,1,
2023-07-01,11:15:00,auto,compressorCoolOff,,Home,25.1,20.1,24.6,65,25,0,0,0,0,0,0,0,,24.6,65,0,
2023-07-01,11:20:00,auto,compressorCoolOff,,Home,25.1,20.1,24.7,65,25,0,0,0,0,0,0,0,,24.7,65,0,
2023-07-01,11:25:00,auto,compressorCoolOff,,Home,25.1,20.1,24.7,65,25,0,0,0,0,0,0,0,,24.7,65,0,
2023-07-01,11:30:00,auto,compressorCoolOff,,Home,25.1,20.1,24.8,65,26,0,0,0,0,0,0,0,,24.8,65,1,
2023-07-01,11:35:00,auto,compressorCoolOff,,Home,25.1,20.1,24.7,65,26,0,0,0,0,0,0,0,,24.7,65,1,
2023-07-01,11:40:00,auto,compressorCoolOff,,Home,25.1,20.1,24.8,65,26,0,0,0,0,0,0,0,,24.8,65,0,
2023-07-01,11:45:00,auto,compressorCoolOff,,Home,25.1,20.1,24.8,65,26,0,0,0,0,0,0,0,,24.8,65,1,
2023-07-01,11:50:00,auto,compressorCoolOff,,Home,25.1,20.1,24.9,65,26,0,0,0,0,0,0,0,,24.9,65,1,
2023-07-01,11:55:00,auto,compressorCoolOff,,Home,25.1,20.1,24.9,65,26,0,0,0,0,0,0,0,,24.9,65,1,
2023-07-01,12:00:00,auto,compressorCoolOff,,Home,25.1,20.1,24.9,66,26.7,0,0,0,0,0,0,0,,24.9,66,1,
2023-07-01,12:05:00,auto,compressorCoolOff,,Home,25.1,20.1,24.9,66,26.7,0,0,0,0,0,0,0,,24.9,66,1,
2023-07-01,12:10:00,auto,compressorCoolOff,,Home,25.1,20.1,24.9,66,26.7,0,0,0,0,0,0,0,,24.9,66,1,
2023-07-01,12:15:00,auto,compressorCoolOff,,Home,25.1,20.1,24.9,66,26.7,0,0,0,0,0,0,0,,24.9,66,0,
2023-07-01,12:20:00,auto,compressorCoolOff,,Home,25.1,20.1,25,66,26.7,0,0,0,0,0,0,0,,25,66,1,
2023-07-01,12:25:00,auto,compressorCoolOff,,Home,25.1,20.1,25,66,26.7,0,0,0,0,0,0,0,,25,66,1,
2023-07-01,12:30:00,auto,compressorCoolOff,,Home,25.1,20.1,25,66,27.2,0,0,0,0,0,0,0,,25,66,1,
2023-07-01,12:35:00,auto,compressorCoolOff,,Home,25.1,20.1,25,66,27.2,0,0,0,0,0,0,0,,25,66,1,
2023-07-01,12:40:00,auto,compressorCoolOff,,Home,25.1,20.1,25.1,65,27.2,0,0,0,0,0,0,0,,25.1,65,1,
2023-07-01,12:45:00,auto,compressorCoolOff,,Home,25.1,20.1,25.1,65,27.2,0,0,0,0,0,0,0,,25.1,65,0,
2023-07-01,12:50:00,auto,compressorCoolOff,,Home,25.1,20.1,25.1,64,27.2,0,0,0,0,0,0,0,,25.1,64,1,
2023-07-01,12:55:00,auto,compressorCoolOff,,Home,25.1,20.1,25,65,27.2,0,0,0,0,0,0,0,,25,65,1,
2023-07-01,13:00:00,auto,compressorCoolOff,,Home,25.1,20.1,25,65,27.5,0,0,0,0,0,0,0,,25,65,1,
2023-07-01,13:05:00,auto,compressorCoolOff,,Home,25.1,20.1,25.1,65,27.5,0,0,0,0,0,0,0,,25.1,65,1,
2023-07-01,13:10:00,auto,compressorCoolOff,,Home,25.1,20.1,25.2,65,27.5,0,0,0,0,0,0,0,,25.2,65,0,
2023-07-01,13:15:00,auto,compressorCoolOff,,Home,25.1,20.1,25.2,65,27.5,0,0,0,0,0,0,0,,25.2,65,1,
2023-07-01,13:20:00,auto,compressorCoolOff,,Home,25.1,20.1,25.2,65,27.5,0,0,0,0,0,0,0,,25.2,65,1,
2023-07-01,13:25:00,auto,compressorCoolOff,,Home,25.1,20.1,25.3,65,27.5,0,0,0,0,0,0,0,,25.3,65,0,
2023-07-01,13:30:00,auto,compressorCoolOff,,Home,25.1,20.1,25.3,64,27.9,0,0,0,0,0,0,0,,25.3,64,1,
2023-07-01,13:35:00,auto,compressorCoolOff,,Home,25.1,20.1,25.3,63,27.9,0,0,0,0,0,0,0,,25.3,63,1,
2023-07-01,13:40:00,auto,compressorCoolOff,,Home,25.1,20.1,25.3,63,27.9,0,0,0,0,0,0,0,,25.3,63,0,
2023-07-01,13:45:00,auto,compressorCoolOff,,Home,25.1,20.1,25.4,63,27.9,0,0,0,0,0,0,0,,25.4,63,0,
2023-07-01,13:50:00,auto,compressorCoolOff,,Home,25.1,20.1,25.4,63,27.9,0,0,0,0,0,0,0,,25.4,63,0,
2023-07-01,13:55:00,auto,compressorCoolOff,,Home,25.1,20.1,25.4,63,27.9,0,0,0,0,0,0,0,,25.4,63,0,
2023-07-01,14:00:00,auto,compressorCoolOff,,Home,25.1,20.1,25.5,63,28.3,0,0,0,0,0,0,0,,25.5,63,0,
2023-07-01,14:05:00,auto,compressorCoolOff,,Home,25.1,20.1,25.5,63,28.3,0,0,0,0,0,0,0,,25.5,63,0,
2023-07-01,14:10:00,auto,compressorCoolOff,,Home,25.1,20.1,25.6,63,28.3,0,0,0,0,0,0,0,,25.6,63,0,
2023-07-01,14:15:00,auto,compressorCoolOff,,Home,25.1,20.1,25.6,63,28.3,0,0,0,0,0,0,0,,25.6,63,0,
2023-07-01,14:20:00,auto,compressorCoolOff,,Home,25.1,20.1,25.6,63,28.3,0,195,0,0,0,0,195,,25.6,63,0,
2023-07-01,14:25:00,auto,compressorCoolStage1On,,Home,25.1,20.1,25.6,63,28.3,0,300,0,0,0,0,300,,25.6,63,0,
2023-07-01,14:30:00,auto,compressorCoolStage1On,,Home,25.1,20.1,25.6,62,28.6,0,300,0,0,0,0,300,,25.6,62,0,
2023-07-01,14:35:00,auto,compressorCoolStage1On,,Home,25.1,20.1,25.7,61,28.6,0,300,165,0,0,0,300,,25.7,61,0,
2023-07-01,14:40:00,auto,compressorCoolStage2On,,Home,25.1,20.1,25.7,60,28.6,0,300,300,0,0,0,300,,25.7,60,0,
2023-07-01,14:45:00,auto,compressorCoolStage2On,,Home,25.1,20.1,25.7,59,28.6,0,300,300,0,0,0,300,,25.7,59,0,
2023-07-01,14:50:00,auto,compressorCoolStage2On,,Home,25.1,20.1,25.7,58,28.6,0,300,300,0,0,0,300,,25.7,58,0,
2023-07-01,14:55:00,auto,compressorCoolStage2On,,Home,25.1,20.1,25.8,57,28.6,0,300,300,0,0,0,300,,25.8,57,0,
2023-07-01,15:00:00,auto,compressorCoolStage2On,,Home,25.1,20.1,25.8,57,28.8,0,300,300,0,0,0,300,,25.8,57,0,
2023-07-01,15:05:00,auto,compressorCoolStage2On,,Home,25.1,20.1,25.8,56,28.8,0,300,300,0,0,0,300,,25.8,56,0,
2023-07-01,15:10:00,auto,compressorCoolStage2On,,Home,25.1,20.1,25.8,56,28.8,0,300,300,0,0,0,300,,25.8,56,0,
2023-07-01,15:15:00,auto,compressorCoolStage2On,,Home,25.1,20.1,25.8,55,28.8,0,300,300,0,0,0,300,,25.8,55,0,
2023-07-01,15:20:00,auto,compressorCoolStage2On,,Home,25.1,20.1,25.8,54,28.8,0,300,300,0,0,0,300,,25.8,54,0,
2023-07-01,15:25:00,auto,compressorCoolStage2On,,Home,25.1,20.1,25.8,53,28.8,0,300,300,0,0,0,300,,25.8,53,0,
2023-07-01,15:30:00,auto,compressorCoolStage2On,,Home,25.1,20.1,25.7,53,28.7,0,300,300,0,0,0,300,,25.7,53,0,
